15000000,4000,0.30,4,13.734753
15000000,4000,0.30,4,12.648886
15000000,4000,0.30,4,10.957994
15000000,4000,0.30,4,12.411194
15000000,4000,0.30,4,10.784479
15000000,4000,0.30,4,14.350420
15000000,4000,0.30,4,11.751242
15000000,5000,0.30,4,14.817932
15000000,5000,0.30,4,14.515306
15000000,5000,0.30,4,14.662200
15000000,5000,0.30,4,15.544495
15000000,5000,0.30,4,16.113701
15000000,5000,0.30,4,16.853771
15000000,5000,0.30,4,14.085422
15000000,5000,0.30,4,15.528998
15000000,5000,0.30,4,15.807905
15000000,5000,0.30,4,13.391868
20000000,1000,0.30,4,3.616769
20000000,1000,0.30,4,4.237019
20000000,1000,0.30,4,4.436971
20000000,1000,0.30,4,4.670499
20000000,1000,0.30,4,3.562320
20000000,1000,0.30,4,3.916180
20000000,1000,0.30,4,3.748938
20000000,1000,0.30,4,3.786066
20000000,1000,0.30,4,3.657407
20000000,1000,0.30,4,3.717500
20000000,2000,0.30,4,7.259136
20000000,2000,0.30,4,7.212916
20000000,2000,0.30,4,7.720272
20000000,2000,0.30,4,7.293342
20000000,2000,0.30,4,7.224132
20000000,2000,0.30,4,7.300389
20000000,2000,0.30,4,7.203237
20000000,2000,0.30,4,7.765229
20000000,2000,0.30,4,7.384799
20000000,2000,0.30,4,7.400104
20000000,3000,0.30,4,10.959110
20000000,3000,0.30,4,12.158321
20000000,3000,0.30,4,11.264608
20000000,3000,0.30,4,11.489604
20000000,3000,0.30,4,10.942900
20000000,3000,0.30,4,11.772192
20000000,3000,0.30,4,11.187544
20000000,3000,0.30,4,11.102960
20000000,3000,0.30,4,10.951985
20000000,3000,0.30,4,11.099839
20000000,4000,0.30,4,15.260149
20000000,4000,0.30,4,17.298451
20000000,4000,0.30,4,17.907166
20000000,4000,0.30,4,15.240878
20000000,4000,0.30,4,16.875166
20000000,4000,0.30,4,18.195597
20000000,4000,0.30,4,18.387254
20000000,4000,0.30,4,18.052015
20000000,4000,0.30,4,19.384521
20000000,4000,0.30,4,15.845273
20000000,5000,0.30,4,20.041399
20000000,5000,0.30,4,18.223292
20000000,5000,0.30,4,25.646881
20000000,5000,0.30,4,23.436922
